r,l,t
2757.5034,30,1362
2757.5034,30,1363
2757.5034,30,1364
2757.5034,30,1365
2757.5034,30,1366
2757.5034,30,1367
2757.5034,30,1368
2757.5034,30,1369
2757.5034,30,1370
2757.5034,30,1371
2757.5034,30,1372
2757.5034,30,1373
2757.5034,30,1374
2757.5034,30,1375
2757.5034,30,1376
2757.5034,30,1377
2757.5034,30,1378
2757.5034,30,1379
2757.5034,30,1380
2757.5034,30,1381
2757.5034,30,1382
2757.5034,30,1383
2757.5034,30,1384
2757.5034,30,1385
2757.5034,30,1386
2757.5034,30,1387
2757.5034,30,1388
2757.5034,30,1389
2757.5034,30,1390
2757.5034,30,1391
2757.5034,30,1392
2757.5034,30,1393
2757.5034,30,1394
2757.5034,30,1395
2757.5034,30,1396
2757.5034,30,1397
2757.5034,30,1398
2757.5034,30,1399
2757.5034,30,1400
2757.5034,30,1401
2757.5034,30,1402
2757.5034,30,1403
2757.5034,30,1404
2757.5034,30,1405
2757.5034,30,1406
2757.5034,30,1407
2757.5034,30,1408
2757.5034,30,1409
2757.5034,30,1410
2757.5034,30,1411
2757.5034,30,1412
2757.5034,30,1413
2757.5034,30,1414
2757.5034,30,1415
2757.5034,30,1416
2757.5034,30,1417
2757.5034,30,1418
2757.5034,30,1419
2757.5034,30,1420
2757.5034,30,1421
2757.5034,30,1422
2757.5034,30,1423
2757.5034,30,1424
2757.5034,30,1425
2757.5034,30,1426
2757.5034,30,1427
2757.5034,30,1428
2757.5034,30,1429
2757.5034,30,1430
2757.5034,30,1431
2757.5034,30,1432
2757.5034,30,1433
2757.5034,30,1434
2757.5034,30,1435
2757.5034,30,1436
2757.5034,30,1437
2757.5034,30,1438
2757.5034,30,1439
2757.5034,30,1440
2757.5034,30,1441
2757.5034,30,1442
2757.5034,30,1443
2757.5034,30,1444
2757.5034,30,1445
2757.5034,30,1446
2757.5034,30,1447
2757.5034,30,1448
2757.5034,30,1449
2757.5034,30,1450
2757.5034,30,1451
2757.5034,30,1452
2757.5034,30,1453
2757.5034,30,1454
2757.5034,30,1455
2757.5034,30,1456
2757.5034,30,1457
2757.5034,30,1458
2757.5034,30,1459
2757.5034,30,1460
2757.5034,30,1461
2757.5034,30,1462
2757.5034,30,1463
2757.5034,30,1464
2757.5034,30,1465
2757.5034,30,1466
2757.5034,30,1467
2757.5034,30,1468
2757.5034,30,1469
2757.5034,30,1470
2757.5034,30,1471
2757.5034,30,1472
2757.5034,30,1473
2757.5034,30,1474
2757.5034,30,1475
2757.5034,30,1476
2757.5034,30,1477
2757.5034,30,1478
2757.5034,30,1479
2757.5034,30,1480
2757.5034,30,1481
2757.5034,30,1482
2757.5034,30,1483
2757.5034,30,1484
2757.5034,30,1485
2757.5034,30,1486
2757.5034,30,1487
2757.5034,30,1488
2757.5034,30,1489
2757.5034,30,1490
2757.5034,30,1491
2757.5034,30,1492
2757.5034,30,1493
2757.5034,30,1494
2757.5034,30,1495
2757.5034,30,1496
2757.5034,30,1497
2757.5034,30,1498
2757.5034,30,1499
2757.5034,30,1500
2757.5034,30,1501
2757.5034,30,1502
2757.5034,30,1503
2757.5034,30,1504
2757.5034,30,1505
2757.5034,30,1506
2757.5034,30,1507
2757.5034,30,1508
2757.5034,30,1509
2757.5034,30,1510
2757.5034,30,1511
2757.5034,30,1512
2757.5034,30,1513
2757.5034,30,1514
2757.5034,30,1515
2757.5034,30,1516
2757.5034,30,1517
2757.5034,30,1518
2757.5034,30,1519
2757.5034,30,1520
2757.5034,30,1521
2757.5034,30,1522
2757.5034,30,1523
2757.5034,30,1524
2757.5034,30,1525
2757.5034,30,1526
2757.5034,30,1527
2757.5034,30,1528
2757.5034,30,1529
2757.5034,30,1530
2757.5034,30,1531
2757.5034,30,1532
2757.5034,30,1533
2757.5034,30,1534
2757.5034,30,1535
2757.5034,30,1536
2757.5034,30,1537
2757.5034,30,1538
2757.5034,30,1539
2757.5034,30,1540
2757.5034,30,1541
2757.5034,30,1542
2757.5034,30,1543
2757.5034,30,1544
2757.5034,30,1545
2757.5034,30,1546
2757.5034,30,1547
2757.5034,30,1548
2757.5034,30,1549
2757.5034,30,1550
2757.5034,30,1551
2757.5034,30,1552
2757.5034,30,1553
2757.5034,30,1554
2757.5034,30,1555
2757.5034,30,1556
2757.5034,30,1557
2757.5034,30,1558
2757.5034,30,1559
2757.5034,30,1560
2757.5034,30,1561
2757.5034,30,1562
2757.5034,30,1563
2757.5034,30,1564
2757.5034,30,1565
2757.5034,30,1566
2757.5034,30,1567
2757.5034,30,1568
2757.5034,30,1569
2757.5034,30,1570
2757.5034,30,1571
2757.5034,30,1572
2757.5034,30,1573
2757.5034,30,1574
2757.5034,30,1575
2757.5034,30,1576
2757.5034,30,1577
2757.5034,30,1578
2757.5034,30,1579
2757.5034,30,1580
2757.5034,30,1581
2757.5034,30,1582
2757.5034,30,1583
2757.5034,30,1584
2757.5034,30,1585
2757.5034,30,1586
2757.5034,30,1587
2757.5034,30,1588
2757.5034,30,1589
2757.5034,30,1590
2757.5034,30,1591
2757.5034,30,1592
2757.5034,30,1593
2757.5034,30,1594
2757.5034,30,1595
2757.5034,30,1596
2757.5034,30,1597
2757.5034,30,1598
2757.5034,30,1599
2757.5034,30,1600
2757.5034,30,1601
2757.5034,30,1602
2757.5034,30,1603
2757.5034,30,1604
2757.5034,30,1605
2757.5034,30,1606
2757.5034,30,1607
2757.5034,30,1608
2757.5034,30,1609
2757.5034,30,1610
2757.5034,30,1611
2757.5034,30,1612
2757.5034,30,1613
2757.5034,30,1614
2757.5034,30,1615
2757.5034,30,1616
2757.5034,30,1617
2757.5034,30,1618
2757.5034,30,1619
2757.5034,30,1620
2757.5034,30,1621
2757.5034,30,1622
2757.5034,30,1623
2757.5034,30,1624
2757.5034,30,1625
2757.5034,30,1626
2757.5034,30,1627
2757.5034,30,1628
2757.5034,30,1629
2757.5034,30,1630
2757.5034,30,1631
2757.5034,30,1632
2757.5034,30,1633
2757.5034,30,1634
2757.5034,30,1635
2757.5034,30,1636
2757.5034,30,1637
2757.5034,30,1638
2757.5034,30,1639
2757.5034,30,1640
2757.5034,30,1641
2757.5034,30,1642
2757.5034,30,1643
2757.5034,30,1644
2757.5034,30,1645
2757.5034,30,1646
2757.5034,30,1647
2757.5034,30,1648
2757.5034,30,1649
2757.5034,30,1650
2757.5034,30,1651
2757.5034,30,1652
2757.5034,30,1653
2757.5034,30,1654
2757.5034,30,1655
2757.5034,30,1656
2757.5034,30,1657
2757.5034,30,1658
2757.5034,30,1659
2757.5034,30,1660
2757.5034,30,1661
2757.5034,30,1662
2757.5034,30,1663
2757.5034,30,1664
2757.5034,30,1665
