Time Step,Coverage_Gauteng,Coverage_KwaZulu-Natal,Coverage_Western Cape,Coverage_Eastern Cape,Coverage_Limpopo,Coverage_Mpumalanga,Coverage_North West,Coverage_Free State,Coverage_Northern Cape,Incidence_Gauteng,Incidence_KwaZulu-Natal,Incidence_Western Cape,Incidence_Eastern Cape,Incidence_Limpopo,Incidence_Mpumalanga,Incidence_North West,Incidence_Free State,Incidence_Northern Cape
129,0.999599,0.9628625,1.0,0.43962252,1.0,1.0,0.98873127,1.0,1.0,0.007920391,0.009914046,0.004941252,0.0069692833,0.0059385602,0.007872453,0.0059409374,0.006909532,0.0038884475
130,0.999599,0.9628625,1.0,0.43962252,1.0,1.0,0.98873127,1.0,1.0,0.007920391,0.009914046,0.004941252,0.0069692833,0.0059385602,0.007872453,0.0059409374,0.006907531,0.0038884475
131,0.999599,0.9628625,1.0,0.43962252,1.0,1.0,1.0,1.0,1.0,0.007920391,0.009914046,0.004941252,0.0069692833,0.0059385602,0.007872453,0.0059368755,0.006907531,0.0038884475
132,0.999599,0.9628625,1.0,0.43962252,1.0,1.0,1.0,1.0,1.0,0.007920391,0.009914046,0.004941252,0.0069692833,0.0059385602,0.007872453,0.005934279,0.006907531,0.0038884475
133,1.0,1.0,1.0,0.43962252,1.0,1.0,1.0,1.0,1.0,0.007911362,0.009906198,0.004941252,0.0069692833,0.0059385602,0.007858563,0.005934279,0.006907531,0.0038884475
134,1.0,1.0,1.0,0.43962252,1.0,1.0,1.0,1.0,1.0,0.007911362,0.009898355,0.004941252,0.0069692833,0.0059385602,0.007858563,0.005934279,0.006907531,0.0038884475
135,1.0,1.0,1.0,0.43962252,1.0,1.0,1.0,1.0,1.0,0.007911362,0.009898355,0.004941252,0.0069692833,0.0059385602,0.007858563,0.005934279,0.006907531,0.0038884475
136,1.0,1.0,1.0,0.5284475,1.0,1.0,1.0,1.0,1.0,0.007911362,0.009898355,0.004941252,0.006963093,0.0059385602,0.007858563,0.005934279,0.006907531,0.0038884475
137,1.0,1.0,1.0,0.5284475,1.0,1.0,1.0,1.0,1.0,0.007911362,0.009898355,0.004941252,0.006963093,0.0059385602,0.007837766,0.005934279,0.006907531,0.0038884475
138,1.0,1.0,1.0,0.5284475,1.0,1.0,1.0,1.0,1.0,0.007911362,0.009898355,0.004941252,0.006963093,0.005927559,0.007837766,0.005934279,0.006907531,0.0038884475
139,1.0,1.0,1.0,0.5284475,1.0,1.0,1.0,1.0,1.0,0.007911362,0.009898355,0.0049400292,0.006963093,0.005927559,0.007837766,0.005934279,0.006907531,0.0038884475
140,1.0,1.0,1.0,0.5284475,1.0,1.0,1.0,1.0,1.0,0.007911362,0.009898355,0.004930643,0.006963093,0.005927559,0.007837766,0.005934279,0.006907531,0.0038884475
141,1.0,1.0,1.0,0.5284475,1.0,1.0,1.0,1.0,1.0,0.007911362,0.009895293,0.004930643,0.006963093,0.005927559,0.007837766,0.005934279,0.006907531,0.0038884475
142,1.0,1.0,1.0,0.5284475,1.0,1.0,1.0,1.0,1.0,0.007911362,0.009895293,0.004930643,0.006963093,0.005927559,0.007837766,0.005934279,0.006907531,0.0038884475
143,1.0,1.0,1.0,0.5284475,1.0,1.0,1.0,1.0,1.0,0.007911362,0.009895293,0.004930643,0.006963093,0.005927559,0.007837766,0.005934279,0.006907531,0.0038805977
144,1.0,1.0,1.0,0.5284475,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.006963093,0.005927559,0.007837766,0.005934279,0.006907531,0.0038805977
145,1.0,1.0,1.0,0.5284475,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.006963093,0.005927559,0.007837766,0.005934279,0.006907531,0.0038805977
146,1.0,1.0,1.0,0.5284475,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.006963093,0.005927559,0.007830852,0.005934279,0.006907531,0.0038805977
147,1.0,1.0,1.0,0.5284475,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.006963093,0.005927559,0.007817036,0.005934279,0.006907531,0.0038805977
148,1.0,1.0,1.0,0.56947064,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.006960236,0.005927559,0.007817036,0.005934279,0.006907531,0.0038805977
149,1.0,1.0,1.0,0.56947064,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.006960236,0.005927559,0.007817036,0.005934279,0.00690153,0.0038805977
150,1.0,1.0,1.0,0.56947064,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.006960236,0.005916578,0.007817036,0.005934279,0.00690153,0.0038805977
151,1.0,1.0,1.0,0.56947064,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.006960236,0.005916578,0.007817036,0.005934279,0.0068955347,0.0038805977
152,1.0,1.0,1.0,0.56947064,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.006960236,0.005916578,0.007817036,0.005934279,0.0068955347,0.0038805977
153,1.0,1.0,1.0,0.56947064,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.006960236,0.005916578,0.007796348,0.005934279,0.0068955347,0.0038805977
154,1.0,1.0,1.0,0.56947064,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.006960236,0.005916578,0.007796348,0.005934279,0.0068878704,0.0038805977
155,1.0,1.0,1.0,0.6905956,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.0069518057,0.005916578,0.007796348,0.005934279,0.0068878704,0.0038805977
156,1.0,1.0,1.0,0.6905956,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.0069518057,0.005916578,0.007796348,0.005934279,0.0068878704,0.0038805977
157,1.0,1.0,1.0,0.6905956,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.0069518057,0.005909271,0.007796348,0.005934279,0.0068878704,0.0038805977
158,1.0,1.0,1.0,0.6905956,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.0069518057,0.005909271,0.007796348,0.005934279,0.0068878704,0.0038766805
159,1.0,1.0,1.0,0.6905956,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.0069518057,0.005909271,0.007796348,0.005934279,0.0068878704,0.0038766805
160,1.0,1.0,1.0,0.72265816,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.006949577,0.005909271,0.007796348,0.005934279,0.0068878704,0.0038766805
161,1.0,1.0,1.0,0.72265816,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.006949577,0.005909271,0.007796348,0.005934279,0.0068797893,0.0038766805
162,1.0,1.0,1.0,0.72265816,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.006949577,0.0059073325,0.007796348,0.005934279,0.0068797893,0.0038766805
163,1.0,1.0,1.0,0.7393644,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.006948416,0.0059073325,0.007796348,0.005934279,0.0068797893,0.0038766805
164,1.0,1.0,1.0,0.7393644,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.006948416,0.0059073325,0.0077927643,0.005934279,0.0068797893,0.0038766805
165,1.0,1.0,1.0,0.7393644,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.006948416,0.0059073325,0.0077927643,0.005934279,0.0068717175,0.0038766805
166,1.0,1.0,1.0,0.7393644,1.0,1.0,1.0,1.0,1.0,0.007909107,0.009895293,0.004930643,0.006948416,0.0059073325,0.0077927643,0.005934279,0.0068717175,0.0038766805
167,1.0,1.0,1.0,0.7393644,1.0,1.0,1.0,1.0,1.0,0.007895582,0.009895293,0.004930643,0.006948416,0.0059073325,0.0077927643,0.005934279,0.0068717175,0.0038766805
168,1.0,1.0,1.0,0.7393644,1.0,1.0,1.0,1.0,1.0,0.007895582,0.009895293,0.004930643,0.006948416,0.0059053944,0.0077927643,0.005934279,0.0068717175,0.0038766805
169,1.0,1.0,1.0,0.7393644,1.0,1.0,1.0,1.0,1.0,0.007895582,0.009895293,0.004930643,0.006948416,0.0059053944,0.0077927643,0.005934279,0.006867517,0.0038766805
170,1.0,1.0,1.0,0.7393644,1.0,1.0,1.0,1.0,1.0,0.007895582,0.009881976,0.004930643,0.006948416,0.0059053944,0.0077927643,0.005934279,0.006867517,0.0038766805
171,1.0,1.0,1.0,0.7393644,1.0,1.0,1.0,1.0,1.0,0.007886581,0.00987311,0.004930643,0.006948416,0.0059053944,0.0077790157,0.005934279,0.006867517,0.0038766805
172,1.0,1.0,1.0,0.7393644,1.0,1.0,1.0,1.0,1.0,0.007886581,0.00987311,0.004926982,0.006948416,0.0059053944,0.0077790157,0.005934279,0.006867517,0.0038766805
173,1.0,1.0,1.0,0.7393644,1.0,1.0,1.0,1.0,1.0,0.00787759,0.00987311,0.004926982,0.006948416,0.0059053944,0.0077790157,0.005934279,0.006867517,0.0038766805
174,1.0,1.0,1.0,0.7393644,1.0,1.0,1.0,1.0,1.0,0.00787759,0.00987311,0.004926982,0.006948416,0.005893771,0.0077790157,0.005934279,0.006867517,0.0038766805
175,1.0,1.0,1.0,0.7393644,1.0,1.0,1.0,1.0,1.0,0.00787759,0.00987311,0.004926982,0.006948416,0.005893771,0.0077790157,0.005934279,0.006867517,0.0038766805
176,1.0,1.0,1.0,0.7393644,1.0,1.0,1.0,1.0,1.0,0.00787759,0.00987311,0.004926982,0.006948416,0.005893771,0.0077790157,0.005934279,0.006867517,0.0038766805
177,1.0,1.0,1.0,0.7393644,1.0,1.0,1.0,1.0,1.0,0.00787759,0.00987311,0.004926982,0.006948416,0.005893771,0.0077790157,0.005934279,0.006867517,0.0038683326
178,1.0,1.0,1.0,0.7393644,1.0,1.0,1.0,1.0,1.0,0.00787759,0.00987311,0.004926982,0.006948416,0.005893771,0.0077790157,0.005934279,0.006867517,0.0038683326
179,1.0,1.0,1.0,0.7393644,1.0,1.0,1.0,1.0,1.0,0.007868609,0.00987311,0.004926982,0.006948416,0.005893771,0.0077790157,0.005934279,0.006867517,0.0038683326
180,1.0,1.0,1.0,0.7393644,1.0,1.0,1.0,1.0,1.0,0.007868609,0.009870802,0.004926982,0.006948416,0.005893771,0.0077790157,0.005934279,0.006867517,0.0038683326
181,1.0,1.0,1.0,0.8034894,1.0,1.0,1.0,1.0,1.0,0.007868609,0.009870802,0.004926982,0.0069439607,0.005893771,0.0077790157,0.005934279,0.006867517,0.0038683326
182,1.0,1.0,1.0,0.8034894,1.0,1.0,1.0,1.0,1.0,0.007868609,0.009870802,0.004926982,0.0069439607,0.005893771,0.007772827,0.005934279,0.006867517,0.0038683326
183,1.0,1.0,1.0,0.8034894,1.0,1.0,1.0,1.0,1.0,0.007868609,0.009870802,0.004926982,0.0069439607,0.005893771,0.007772827,0.005934279,0.006867517,0.0038683326
184,1.0,1.0,1.0,0.8034894,1.0,1.0,1.0,1.0,1.0,0.007868609,0.009870802,0.004926982,0.0069439607,0.005893771,0.007772827,0.005934279,0.006867517,0.0038683326
185,1.0,1.0,1.0,0.8034894,1.0,1.0,1.0,1.0,1.0,0.007868609,0.009870802,0.004926982,0.0069439607,0.005893771,0.007772827,0.005934279,0.006867517,0.0038683326
186,1.0,1.0,1.0,0.8201956,1.0,1.0,1.0,1.0,1.0,0.007868609,0.009870802,0.004926982,0.0069428007,0.005893771,0.007772827,0.005934279,0.006867517,0.0038683326
187,1.0,1.0,1.0,0.8201956,1.0,1.0,1.0,1.0,1.0,0.007868609,0.009870802,0.004926982,0.0069428007,0.005893771,0.007772827,0.005934279,0.006867517,0.0038683326
188,1.0,1.0,1.0,0.8736556,1.0,1.0,1.0,1.0,1.0,0.007868609,0.009870802,0.004926982,0.006939089,0.005893771,0.007772827,0.005934279,0.006867517,0.0038683326
189,1.0,1.0,1.0,0.8736556,1.0,1.0,1.0,1.0,1.0,0.007868609,0.009870802,0.004926982,0.006939089,0.005893771,0.007772827,0.0059311944,0.006867517,0.0038683326
190,1.0,1.0,1.0,0.8736556,1.0,1.0,1.0,1.0,1.0,0.007868609,0.009870802,0.004926982,0.006939089,0.005893771,0.007772827,0.0059311944,0.0068414854,0.0038683326
191,1.0,1.0,1.0,0.8736556,1.0,1.0,1.0,1.0,1.0,0.007855154,0.009870802,0.004926982,0.006939089,0.005893771,0.007772827,0.0059311944,0.0068414854,0.0038683326
192,1.0,1.0,1.0,0.8736556,1.0,1.0,1.0,1.0,1.0,0.007855154,0.009870802,0.004926982,0.006939089,0.005893771,0.007772827,0.0059193615,0.0068414854,0.0038683326
193,1.0,1.0,1.0,0.8736556,1.0,1.0,1.0,1.0,1.0,0.007855154,0.009870802,0.004925763,0.006939089,0.005893771,0.007772827,0.0059193615,0.0068414854,0.0038683326
194,1.0,1.0,1.0,0.8736556,1.0,1.0,1.0,1.0,1.0,0.007855154,0.009870802,0.004925763,0.006939089,0.005893771,0.007772827,0.0059193615,0.0068414854,0.0038683326
195,1.0,1.0,1.0,0.8736556,1.0,1.0,1.0,1.0,1.0,0.007855154,0.009870802,0.004925763,0.006939089,0.005893771,0.007772827,0.005913457,0.0068414854,0.0038683326
196,1.0,1.0,1.0,0.8736556,1.0,1.0,1.0,1.0,1.0,0.007855154,0.009870802,0.004925763,0.006939089,0.005890516,0.007772827,0.005913457,0.0068414854,0.0038683326
197,1.0,1.0,1.0,0.8736556,1.0,1.0,1.0,1.0,1.0,0.007855154,0.009870802,0.004925763,0.006939089,0.005890516,0.007772827,0.005913457,0.0068414854,0.0038683326
198,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007855154,0.009870802,0.004925763,0.0069367155,0.005890516,0.007772827,0.005913457,0.0068414854,0.0038683326
199,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007855154,0.009870802,0.004925763,0.0069367155,0.005890516,0.007772827,0.0059088464,0.0068414854,0.0038683326
200,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007855154,0.009870802,0.004925763,0.0069367155,0.005890516,0.007772827,0.0059088464,0.0068414854,0.0038683326
201,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.009870802,0.004925763,0.0069367155,0.005890516,0.007772827,0.0059088464,0.0068414854,0.0038683326
202,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.009870802,0.004925763,0.0069367155,0.005890516,0.007772827,0.0059088464,0.0068414854,0.0038683326
203,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.009856736,0.004925763,0.0069367155,0.005890516,0.007772827,0.0059088464,0.0068414854,0.0038683326
204,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.009856736,0.004925763,0.0069367155,0.005890516,0.007772827,0.005902531,0.0068414854,0.0038683326
205,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.009856736,0.004925763,0.0069367155,0.005890516,0.007772827,0.005902531,0.0068414854,0.0038683326
206,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.009856736,0.004925763,0.0069367155,0.005890516,0.007772827,0.005902531,0.0068414854,0.0038633714
207,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.009854395,0.004925763,0.0069367155,0.005890516,0.007772827,0.005902531,0.0068414854,0.0038633714
208,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.009854395,0.004925763,0.0069367155,0.005890516,0.007772827,0.0058990247,0.0068414854,0.0038633714
209,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.009854395,0.004925763,0.0069367155,0.005890516,0.007772827,0.0058990247,0.0068414854,0.0038633714
210,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.009854395,0.004925763,0.0069367155,0.005890516,0.007772827,0.0058990247,0.0068414854,0.0038633714
211,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.009854395,0.004925763,0.0069367155,0.005890516,0.00776808,0.0058990247,0.0068414854,0.0038633714
212,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.009854395,0.004925763,0.0069367155,0.005890516,0.007763336,0.0058990247,0.0068414854,0.0038633714
213,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.009854395,0.004925763,0.0069367155,0.005890516,0.007763336,0.00589344,0.0068414854,0.0038633714
214,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.009853176,0.004925763,0.0069367155,0.005890516,0.007763336,0.00589344,0.0068414854,0.0038633714
215,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.009853176,0.004916404,0.0069367155,0.005890516,0.007763336,0.00589344,0.0068414854,0.0038633714
216,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.009853176,0.004916404,0.0069367155,0.005890516,0.007763336,0.00589344,0.0068414854,0.0038633714
217,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.009848496,0.004916404,0.0069367155,0.005890516,0.007763336,0.00589344,0.0068414854,0.0038633714
218,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.009848496,0.004916404,0.0069367155,0.005890516,0.007763336,0.00589344,0.0068414854,0.0038633714
219,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.00984484,0.004916404,0.0069367155,0.005890516,0.007763336,0.00589344,0.0068414854,0.0038633714
220,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.00984484,0.004916404,0.0069367155,0.005890516,0.007763336,0.00589344,0.006830989,0.0038633714
221,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.00984484,0.004916404,0.0069367155,0.005890516,0.007763336,0.00589344,0.006830989,0.0038633714
222,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.00984484,0.004916404,0.0069367155,0.005890516,0.007763336,0.00589344,0.006830989,0.0038633714
223,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.00984484,0.004916404,0.0069367155,0.005890516,0.007763336,0.00589344,0.006830989,0.0038633714
224,1.0,1.0,1.0,0.90785563,1.0,1.0,1.0,1.0,1.0,0.007846199,0.00984484,0.004916404,0.0069367155,0.005890516,0.007763336,0.00589344,0.006830989,0.0038633714
